Time elapsed in seconds,Controlled Lighting Units Power Usage (moving),All Lighting Units Activated Usage,Controlled Lighting Units Power Usage (Standing still)
393.7954199,90.39033689,945.1906656,75.02158347
393.902416,90.42084759,945.4474562,75.04361351
394.0195642,90.45404928,945.7286119,75.0690201
394.1260916,90.48090926,945.9842777,75.09342662
394.2248692,90.50483333,946.2213439,75.11366755
394.3364549,90.53088631,946.4891496,75.13410737
394.4433351,90.55475846,946.7456621,75.15813987
394.5546189,90.57842701,947.0127432,75.17907913
394.6636917,90.59963383,947.2721153,75.20369841
394.7823619,90.62332238,947.5593264,75.22452235
394.900164,90.64823478,947.8420514,75.24512362
395.0190095,90.67268155,948.124878,75.26466227
395.1348504,90.6959632,948.4052988,75.28560803
395.2555267,90.71829759,948.6949219,75.30791843
395.3543496,90.73799862,948.9320969,75.32798653
395.4591856,90.75919633,949.1837033,75.35270417
395.5721664,90.78218617,949.4548572,75.37295207
395.6833283,90.80288649,949.7216458,75.39776205
395.7992166,90.82514433,949.9997777,75.42236319
395.9160124,90.84841461,950.2776869,75.44356524
396.0369312,90.87358254,950.5702927,75.46429609
396.1494911,90.89748347,950.8404365,75.48889358
396.2813428,90.92879518,951.1568806,75.50989627
396.3967744,90.9593018,951.4315147,75.53012901
396.5136955,90.99241208,951.714527,75.55053889
396.6244473,91.02136566,951.9803314,75.57098416
396.7371616,91.05168293,952.2508457,75.59333086
396.8439833,91.08276839,952.5072178,75.61563996
396.9527058,91.1123691,952.7681518,75.63803928
397.0745009,91.1383631,953.0580583,75.65909813
397.1863064,91.16306797,953.3287932,75.68028902
397.2957984,91.18778577,953.591574,75.70108504
397.4055576,91.20922072,953.8547875,75.72535919
397.5154947,91.23768293,954.1188451,75.74652742
397.6220781,91.26176523,954.3746453,75.76678209
397.7299155,91.28606627,954.633455,75.78929994
397.8349906,91.31153572,954.8856353,75.81180533
397.9448366,91.33732997,955.1492657,75.83098774
398.0673749,91.36597813,955.4433576,75.85223668
398.1670368,91.3883927,955.6825462,75.87473263
398.2819193,91.41292523,955.9582642,75.89896134
398.3947965,91.43668335,956.2291694,75.9205714
398.4912395,91.45475939,956.4606326,75.94472593
398.6081157,91.47631659,956.7411355,75.96494943
398.7267568,91.49864163,957.0258742,75.98934958
398.8455254,91.52195944,957.308513,76.00981813
398.9584107,91.54600365,957.5818435,76.03040687
399.0563881,91.56673206,957.8169893,76.05123808
399.1749133,91.59474518,958.1014498,76.07113196
399.2745915,91.62083363,958.3406774,76.09264116
399.3884703,91.65037185,958.6139866,76.11416275
399.4911826,91.67728863,958.8604961,76.13479254
399.6089599,91.71032977,959.1431616,76.15336276
399.7225072,91.74428187,959.4156751,76.17549832
399.8332334,91.77896729,959.681418,76.19764655
399.9400512,91.81142469,959.9377807,76.21877101
400.0520278,91.84546479,960.2065246,76.23958417
400.1645898,91.88084519,960.4766734,76.25998432
400.2910818,91.9216469,960.7802542,76.28290514
400.4188892,91.96248476,961.0869919,76.30181687
400.5256775,91.99425157,961.3432838,76.3231975
400.6335563,92.02635497,961.602193,76.34346626
400.7434233,92.05855005,961.8634721,76.3647693
400.8532834,92.08915796,962.129538,76.38556766
400.9699249,92.12159143,962.4094776,76.40640284
401.0858701,92.14942834,962.6877461,76.42681602
401.1992344,92.17785377,962.9598204,76.44724616
401.3148165,92.20820718,963.2372174,76.46766654
401.4297088,92.24141156,963.512959,76.48848082
401.5474275,92.27699269,963.7954838,76.50910429
401.6553234,92.30518905,964.054434,76.5295087
401.7663297,92.33512251,964.3208491,76.55127263
401.8778944,92.36654875,964.5886044,76.57101669
401.9858464,92.39805361,964.8476892,76.59168915
402.0944783,92.43020588,965.1084058,76.61212505
402.1941611,92.457298,965.3476445,76.63693044
402.3118931,92.48927487,965.6302013,76.65697637
402.4147187,92.5168493,965.8769827,76.67778357
402.5352022,92.54833128,966.1661431,76.69863954
402.6421385,92.5751359,966.4227902,76.71921404
402.756985,92.60580966,966.6984218,76.73964591
402.8698691,92.6374455,966.9693437,76.76065301
402.9907293,92.6660589,967.2594082,76.78518174
403.1288885,92.69449055,967.5909902,76.80579374
403.2285957,92.71838637,967.8302875,76.8303291
403.3504216,92.74955978,968.1226697,76.85066712
403.4683113,92.78062994,968.405605,76.87185115
403.5692049,92.80868449,968.6477496,76.8932042
403.6800409,92.83504447,968.913756,76.91269744
403.7965857,92.85655638,969.1934635,76.93330501
403.8973513,92.87472762,969.435301,76.95503317
404.0148741,92.89581194,969.7173557,76.9756216
404.132645,92.91741358,970.0000058,76.99460196
404.2544349,92.94011428,970.289899,77.01722719
404.369264,92.96230788,970.5678914,77.03786849
404.4860354,92.98468115,970.8481428,77.05808383
404.5848163,93.00361252,971.085217,77.07892867
404.7025893,93.02620744,971.3678722,77.09932279
404.8043839,93.0457249,971.6121792,77.12406174
404.9223186,93.06832121,971.8952225,77.14321248
405.0407335,93.09120357,972.1794182,77.16898035
405.1625944,93.11621832,972.4718844,77.1941068
405.2783732,93.141585,972.7497535,77.2147046
405.3820221,93.16338895,972.9985109,77.23476023
405.4967921,93.18671395,973.2739589,77.25989329
405.6145442,93.21023306,973.5565639,77.27922088
405.7193948,93.23116693,973.8082054,77.30129748
405.8200946,93.25126403,974.0498849,77.32193491
405.9306642,93.2735811,974.3152519,77.34274795
406.0445597,93.2954401,974.5862023,77.36355042
406.1494958,93.31550763,974.8404478,77.38458914
406.2579883,93.33601441,975.1008298,77.40498097
406.3689962,93.35699665,975.3672487,77.42616961
406.4808518,93.37813912,975.6357022,77.44661785
406.585309,93.39786164,975.8863994,77.46741481
406.7071964,93.4215416,976.1789292,77.4885396
406.8158724,93.44180755,976.4397516,77.50991023
406.9157733,93.46045382,976.6795138,77.534189
407.0264473,93.4810803,976.9451314,77.55440741
407.1453078,93.50350672,977.2303966,77.57920258
407.261673,93.52618546,977.509673,77.59847425
407.3735465,93.54812037,977.7781694,77.62078404
407.486336,93.57028859,978.0488642,77.64014172
407.588025,93.59011946,978.2929178,77.66312035
407.69389,93.61175371,978.5469938,77.68374321
407.8107375,93.63755391,978.8274278,77.70466035
407.928623,93.6608434,979.110353,77.72518426
408.0462177,93.68401708,979.3901774,77.74635883
408.1607384,93.7067988,979.6649842,77.76924876
408.2775367,93.73024,979.9477459,77.78971583
408.3856281,93.75188666,980.2071653,77.81075689
408.4992216,93.7743467,980.4797897,77.83430154
408.6148837,93.79728451,980.7573787,77.85527552
408.7116821,93.81641609,980.9896949,77.87628701
408.8264965,93.83908348,981.2652494,77.89629054
408.9393066,93.86146283,981.5359937,77.91735863
409.0577746,93.88466497,981.8179193,77.93765202
409.1735735,93.90782374,982.0982342,77.95660636
409.291296,93.93176028,982.3807682,77.97781558
409.4101916,93.95680186,982.6661177,77.99884713
409.5231672,93.98107988,982.9348296,78.01926176
409.6366004,94.00813207,983.2094988,78.04122371
409.7523839,94.03636989,983.4873792,78.06058948
409.8672497,94.06308425,983.7613853,78.08380902
409.9803018,94.08953656,984.0319786,78.1041897
410.0917276,94.1151764,984.3018041,78.12537863
410.1986267,94.14128869,984.5583619,78.14653591
410.3056074,94.16771302,984.8151156,78.16717876
410.4270659,94.19482101,985.106616,78.18780205
410.5367648,94.21810751,985.3698934,78.21218764
410.6435318,94.23878902,985.6261342,78.23428802
410.7495156,94.25673132,985.8780936,78.25336532
410.8542568,94.27589666,986.1318742,78.2743879
410.9774956,94.30102774,986.4276473,78.29594013
411.1033179,94.3297378,986.7296208,78.31694255
411.2212333,94.35779427,987.0126178,78.33762214
411.3258512,94.38148744,987.2637007,78.35847153
411.4437867,94.40934558,987.5467459,78.37956748
411.5544543,94.43746366,987.8123482,78.40076158
411.6713099,94.46716049,988.0928016,78.42225255
411.7742134,94.49207647,988.33977,78.44319313
411.8867276,94.52021809,988.6098041,78.46823403
411.9976855,94.54850101,988.876103,78.48909415
412.1092524,94.5762653,989.1438636,78.51051362
412.2281257,94.60498143,989.426759,78.53159811
412.3386564,94.62907284,989.6944332,78.55356494
412.4563666,94.65471528,989.9769377,78.57532129
412.5565382,94.67711491,990.2173495,78.59674903
412.6649939,94.7007992,990.4776432,78.62040003
412.7857802,94.72578733,990.7675303,78.6421254
412.9022698,94.74785093,991.0471054,78.66318561
413.0200582,94.77201814,991.3297975,78.68552761
413.1388451,94.79779154,991.6148861,78.70998507
413.250793,94.82204448,991.883561,78.73013371
413.3496608,94.8421918,992.1208438,78.75111127
413.462538,94.86530555,992.391749,78.77309442
413.5743226,94.88939345,992.6600321,78.79389332
413.6898106,94.91417904,992.9348016,78.81355572
413.8022726,94.93735359,993.2071121,78.83518901
413.9132694,94.95960185,993.4735044,78.85593236
414.0279244,94.98300207,993.7486764,78.87712701
414.1567129,95.00895533,994.0577688,78.89525672
414.2684307,95.03007522,994.3258915,78.92210718
414.3753285,95.05009823,994.5824462,78.9616388
414.4750995,95.06971545,994.8218966,
414.5931496,95.08946663,995.1052169,
414.6941025,95.11046248,995.3475038,
414.8287648,95.13989776,995.6706934,
414.9420222,95.16429438,995.9425111,
415.0375928,95.18589551,996.1718806,
415.1516157,95.21213781,996.4455355,
415.2712096,95.24203537,996.7301592,
415.3679618,95.26759138,996.9647662,
415.4818872,95.29826453,997.2381871,
415.59526,95.33074005,997.5102818,
415.693432,95.35921124,997.7458946,
415.8091835,95.3939472,998.0236982,
415.9142954,95.42574615,998.2735651,
416.0265315,95.45934678,998.5453334,
416.1374646,95.49296663,998.8115729,
416.2460517,95.52396632,999.0721819,
416.3710045,95.55906024,999.3720686,
416.4756875,95.58705419,999.6233078,
416.5932757,95.61573338,999.9055195,
416.6942411,95.63915464,1000.145136,
416.8060124,95.66594283,1000.413686,
416.9215043,95.69507826,1000.690866,
